userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025180,-3.6560059,8.0078125,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025200,-3.956604,8.0078125,-46.669006
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025221,-2.7557373,7.8567505,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025240,-4.10614,9.356689,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025261,-3.6560059,9.507751,-45.01953
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025281,-3.3554077,8.906555,-46.069336
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025303,-3.956604,9.057617,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025321,-5.155945,9.356689,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025344,-5.305481,10.256958,-46.669006
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025362,-4.8553467,11.907959,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025384,-3.956604,12.057495,-43.519592
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025403,-5.155945,12.207031,-46.818542
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025423,-6.3568115,13.1073,-44.718933
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025444,-7.7056885,14.007568,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025463,-7.106018,14.607239,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025483,-7.8567505,13.856506,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025503,-8.755493,15.80658,-42.91992
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025522,-10.55603,14.306641,-42.91992
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025543,-8.006287,14.306641,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025562,-11.755371,14.1571045,-42.019653
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025583,-9.805298,16.107178,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025605,-10.255432,15.206909,-43.218994
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025623,-9.805298,14.306641,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025644,-11.306763,14.607239,-42.76886
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025664,-12.055969,15.206909,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025686,-11.605835,14.756775,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025705,-10.255432,14.607239,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025724,-11.605835,15.507507,-42.619324
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025745,-11.906433,14.756775,-43.36853
